video,frame,Nose_x,Nose_y,Nose_s,LShoulder_x,LShoulder_y,LShoulder_s,RShoulder_x,RShoulder_y,RShoulder_s,LElbow_x,LElbow_y,LElbow_s,RElbow_x,RElbow_y,RElbow_s,LWrist_x,LWrist_y,LWrist_s,RWrist_x,RWrist_y,RWrist_s,LHip_x,LHip_y,LHip_s,RHip_x,RHip_y,RHip_s,LKnee_x,LKnee_y,LKnee_s,RKnee_x,RKnee_y,RKnee_s,LAnkle_x,LAnkle_y,LAnkle_s,RAnkle_x,RAnkle_y,RAnkle_s,label
fall-01,5,0.646835446357727,0.2575586438179016,0.9337104558944702,0.6879387497901917,0.3123774528503418,0.8794167637825012,0.6248620748519897,0.3197063207626343,0.9058017730712891,0.7099179029464722,0.38181957602500916,0.8847774863243103,0.6083873510360718,0.38916969299316406,0.896389365196228,0.7154131531715393,0.4477519094944,0.868272066116333,0.6028903126716614,0.45508259534835815,0.833645224571228,0.6769261360168457,0.46588200330734253,0.7766791582107544,0.6303583979606628,0.4659064710140228,0.7859630584716797,0.6879402995109558,0.5573609471321106,0.8359284996986389,0.6358546018600464,0.5646588206291199,0.8561815619468689,0.7014950513839722,0.6452667117118835,0.6719415783882141,0.6468462944030762,0.6452720165252686,0.8494884371757507,0
fall-01,6,0.6444522142410278,0.2602778673171997,0.9309577941894531,0.6881698369979858,0.31478434801101685,0.8766282796859741,0.6199616193771362,0.32208481431007385,0.9171423316001892,0.707415759563446,0.3803815543651581,0.867641806602478,0.6064070463180542,0.39495763182640076,0.863641083240509,0.7127310037612915,0.4495045840740204,0.8634411096572876,0.598096489906311,0.4567570090293884,0.8436237573623657,0.6772077679634094,0.464017778635025,0.7729963064193726,0.6308917999267578,0.46750709414482117,0.7800672054290771,0.6881910562515259,0.5623146295547485,0.8543259501457214,0.636358380317688,0.5657629370689392,0.8458168506622314,0.6961738467216492,0.6458693146705627,0.6779888868331909,0.644384503364563,0.649752676486969,0.8525842428207397,0
fall-01,7,0.6428281664848328,0.26164838671684265,0.9234645962715149,0.6864265203475952,0.3125074803829193,0.8694174289703369,0.6184138059616089,0.31977909803390503,0.9037973880767822,0.7082138061523438,0.38511279225349426,0.8788625001907349,0.607474148273468,0.3923104405403137,0.8607124090194702,0.7136718034744263,0.45029833912849426,0.8330811262130737,0.5966109037399292,0.4540564715862274,0.8259924650192261,0.6755276918411255,0.46482226252555847,0.7784116864204407,0.6293166875839233,0.46480792760849,0.7762432098388672,0.6864265203475952,0.5592817664146423,0.8433204889297485,0.6373859643936157,0.5665453672409058,0.8467185497283936,0.694193959236145,0.6466512084007263,0.7065277099609375,0.6456845998764038,0.6464920043945312,0.8606854677200317,0
fall-01,8,0.6440364122390747,0.2615605890750885,0.9233068227767944,0.6851987838745117,0.31297311186790466,0.8774666786193848,0.6164924502372742,0.32032471895217896,0.9004049301147461,0.7043613791465759,0.38255685567855835,0.8781905174255371,0.6054733395576477,0.39334744215011597,0.8468995690345764,0.7098592519760132,0.44862261414527893,0.8653624057769775,0.5944505929946899,0.4594590365886688,0.836403489112854,0.674179196357727,0.4668084979057312,0.7687274813652039,0.630068838596344,0.46679842472076416,0.7725386023521423,0.6851986646652222,0.558432936668396,0.8151137828826904,0.635583221912384,0.5657585263252258,0.8534504175186157,0.6933524012565613,0.65003901720047,0.6905230283737183,0.6440348625183105,0.6500289440155029,0.8486685156822205,0
fall-01,9,0.6424108147621155,0.25850966572761536,0.9288132190704346,0.6827772259712219,0.3121891915798187,0.8673712015151978,0.6182886362075806,0.3193325698375702,0.8982405662536621,0.7042700052261353,0.38382667303085327,0.8892613649368286,0.6021808981895447,0.39099088311195374,0.8486849665641785,0.7096463441848755,0.448308527469635,0.8787251710891724,0.5914504528045654,0.4554591178894043,0.8261959552764893,0.6774042844772339,0.4626336097717285,0.7650734186172485,0.6290281414985657,0.46265360713005066,0.7714279890060425,0.6881468892097473,0.5628761053085327,0.8435596227645874,0.6370538473129272,0.5629479885101318,0.8428526520729065,0.6988862752914429,0.6487802863121033,0.7426497340202332,0.6451770067214966,0.6488157510757446,0.8263212442398071,0
fall-01,10,0.6435244679450989,0.2565324008464813,0.9202690124511719,0.6844144463539124,0.3148350119590759,0.8413037061691284,0.616188645362854,0.31832799315452576,0.9093769788742065,0.7035990953445435,0.38387733697891235,0.8814120292663574,0.6025947332382202,0.39476773142814636,0.8771402835845947,0.7091325521469116,0.445740669965744,0.881382942199707,0.59168541431427,0.4567889869213104,0.8624869585037231,0.6763319969177246,0.4603186547756195,0.7898632287979126,0.6325896978378296,0.467609703540802,0.7909542322158813,0.6872469186782837,0.562341570854187,0.8444880247116089,0.6380606889724731,0.562341570854187,0.8371411561965942,0.6927406787872314,0.6498915553092957,0.8032854795455933,0.6435254812240601,0.6460418105125427,0.8429099917411804,0
fall-01,11,0.6400975584983826,0.2590426802635193,0.9002925157546997,0.6815508008003235,0.3178468942642212,0.8679972887039185,0.6127902269363403,0.31785672903060913,0.902446985244751,0.7007225751876831,0.38398420810699463,0.8855482935905457,0.598858654499054,0.3948698937892914,0.8715108036994934,0.7090603113174438,0.44630053639411926,0.8653914332389832,0.5877871513366699,0.4610426127910614,0.837087869644165,0.6760286092758179,0.46101808547973633,0.7784430980682373,0.6319260001182556,0.46454331278800964,0.7901284694671631,0.6842259168624878,0.5600875616073608,0.8234807252883911,0.6374369859695435,0.560093343257904,0.8388256430625916,0.6951884031295776,0.6518029570579529,0.825755774974823,0.6429508924484253,0.648297905921936,0.8530411124229431,0
fall-01,12,0.6419252157211304,0.26190319657325745,0.9044837951660156,0.6829780340194702,0.3166406452655792,0.8712205290794373,0.6145113706588745,0.32395288348197937,0.8905385136604309,0.6994412541389465,0.3824535608291626,0.8848462104797363,0.5980609655380249,0.39332717657089233,0.8776067495346069,0.7077319025993347,0.44825479388237,0.8460869789123535,0.587071418762207,0.4590454399585724,0.8450641632080078,0.6775187253952026,0.4628582000732422,0.7808476686477661,0.6309682726860046,0.46640193462371826,0.7849621772766113,0.6829931139945984,0.5614868402481079,0.8316422700881958,0.6419259905815125,0.5614868402481079,0.8575458526611328,0.6884551048278809,0.6492459177970886,0.8373050689697266,0.6473920941352844,0.6491681337356567,0.8417274951934814,0
fall-01,13,0.638574481010437,0.2570180296897888,0.9308347702026367,0.6827653050422668,0.3121325373649597,0.8809682726860046,0.6137980818748474,0.319510281085968,0.9201979637145996,0.6993308067321777,0.38203197717666626,0.8737056255340576,0.5945883989334106,0.38934576511383057,0.8507649302482605,0.7048815488815308,0.44831541180610657,0.8520491719245911,0.5806183815002441,0.4556941092014313,0.8355728387832642,0.6772388815879822,0.46304431557655334,0.8014156818389893,0.6303960084915161,0.4665236473083496,0.7810938358306885,0.6827656030654907,0.5624150633811951,0.8287919759750366,0.6440678834915161,0.5658817291259766,0.8350837230682373,0.682765543460846,0.6504026055335999,0.8467563390731812,0.6469813585281372,0.6469672918319702,0.8392897844314575,0
fall-01,14,0.6371661424636841,0.26011601090431213,0.9397485256195068,0.6841753721237183,0.31538835167884827,0.8789595365524292,0.6149888038635254,0.31926462054252625,0.8948036432266235,0.7008087635040283,0.3819423317909241,0.8595401048660278,0.5956798791885376,0.39314720034599304,0.8784139156341553,0.7063525915145874,0.4484553039073944,0.8555428385734558,0.5817166566848755,0.45587465167045593,0.8458529710769653,0.678645670413971,0.46320483088493347,0.7906670570373535,0.6342025995254517,0.46675756573677063,0.7817856073379517,0.6841633915901184,0.5629811882972717,0.8269700407981873,0.6427230834960938,0.5629284977912903,0.848714292049408,0.684174656867981,0.6512839198112488,0.8525141477584839,0.6482512354850769,0.6477558016777039,0.8566468954086304,0
fall-01,15,0.6408827900886536,0.25980037450790405,0.9348427057266235,0.6826159358024597,0.31189244985580444,0.8706508278846741,0.6129406690597534,0.31934183835983276,0.8981730937957764,0.6967298984527588,0.3824637532234192,0.8687831163406372,0.5935260057449341,0.39371806383132935,0.8815569877624512,0.7049798965454102,0.4494687616825104,0.8389072418212891,0.5767778158187866,0.4569239020347595,0.8595075011253357,0.6770707368850708,0.4605010747909546,0.7896947860717773,0.6352683305740356,0.4679065942764282,0.7834694385528564,0.6800234317779541,0.557435154914856,0.8218002319335938,0.6408663988113403,0.5608333349227905,0.8648589849472046,0.6825946569442749,0.6462881565093994,0.8586399555206299,0.6464609503746033,0.6463125944137573,0.8450514078140259,0
fall-01,16,0.639164924621582,0.2593652307987213,0.9187289476394653,0.6836560964584351,0.31121546030044556,0.8760508298873901,0.6142566800117493,0.3186308741569519,0.8983855247497559,0.7002981901168823,0.3815132677555084,0.8565443158149719,0.5920088887214661,0.38891831040382385,0.8856699466705322,0.7085578441619873,0.45179829001426697,0.8604581952095032,0.5753260254859924,0.45177748799324036,0.8481926321983337,0.6781279444694519,0.4591808021068573,0.7812538146972656,0.6335932016372681,0.4665970802307129,0.7945252656936646,0.6807175874710083,0.5591429471969604,0.8218226432800293,0.64212965965271,0.5626107454299927,0.8352534174919128,0.6807225346565247,0.65169358253479,0.8520323634147644,0.647363543510437,0.6477780938148499,0.838690996170044,0
fall-01,17,0.6398348212242126,0.2556186318397522,0.9260128736495972,0.6837605237960815,0.3141844868659973,0.8924832940101624,0.6124022603034973,0.3177483379840851,0.9025476574897766,0.7001832127571106,0.38358640670776367,0.8861513137817383,0.5932442545890808,0.3909045159816742,0.8691695928573608,0.7083772420883179,0.4494326412677765,0.8898006677627563,0.5767965316772461,0.4530157148838043,0.8691037893295288,0.6782625317573547,0.4603314697742462,0.7827283143997192,0.6343601942062378,0.4676303565502167,0.7851896286010742,0.6782995462417603,0.5589741468429565,0.8105971217155457,0.639853835105896,0.56282639503479,0.8626353144645691,0.6782666444778442,0.6468439698219299,0.8284317255020142,0.648006796836853,0.6468419432640076,0.8471662998199463,0
fall-01,18,0.6404563784599304,0.2604418992996216,0.9420670866966248,0.68455970287323,0.31544047594070435,0.8914228081703186,0.6129105687141418,0.31920430064201355,0.8906550407409668,0.7010469436645508,0.38890501856803894,0.8819646835327148,0.5937001705169678,0.3889217674732208,0.872422993183136,0.709267795085907,0.45492950081825256,0.8650546073913574,0.5771473050117493,0.45127421617507935,0.8517379760742188,0.6790503263473511,0.46243366599082947,0.7679238319396973,0.6349518895149231,0.4659630358219147,0.7909276485443115,0.6790052056312561,0.5577108860015869,0.8269824385643005,0.6404806971549988,0.5650182962417603,0.8682133555412292,0.6790673732757568,0.6532585024833679,0.8060998916625977,0.6486241221427917,0.6494159698486328,0.8335186243057251,0
fall-01,19,0.6413906812667847,0.25785547494888306,0.9350155591964722,0.6856480836868286,0.313044011592865,0.88275545835495,0.6137346029281616,0.32039007544517517,0.8964278697967529,0.7022480368614197,0.3829982876777649,0.8611536622047424,0.5944216847419739,0.3903782069683075,0.8662762641906738,0.7104519009590149,0.44938191771507263,0.838590145111084,0.5750327706336975,0.44935160875320435,0.8631713390350342,0.67726069688797,0.4641341269016266,0.794070839881897,0.6329488754272461,0.4676801860332489,0.795994758605957,0.6772127747535706,0.5602506399154663,0.8388322591781616,0.641403317451477,0.5636510252952576,0.8871240615844727,0.6772669553756714,0.6483039855957031,0.8373299837112427,0.6469127535820007,0.6483023166656494,0.8621429204940796,0
fall-01,20,0.6467599868774414,0.2567213177680969,0.9333477020263672,0.6881807446479797,0.3119608461856842,0.8937838077545166,0.613531231880188,0.3193069398403168,0.8942857980728149,0.702133059501648,0.3819650113582611,0.8808249235153198,0.5942345857620239,0.38934963941574097,0.8643802404403687,0.7103503346443176,0.45200979709625244,0.8948829770088196,0.5776005983352661,0.4446411728858948,0.8346571922302246,0.6770999431610107,0.4632415473461151,0.7811583280563354,0.6356781721115112,0.4667463004589081,0.7900063991546631,0.6770912408828735,0.5589154362678528,0.8424379825592041,0.6412251591682434,0.5628625750541687,0.8674395084381104,0.6773741841316223,0.6510984897613525,0.8239326477050781,0.6493788957595825,0.647601306438446,0.8623738288879395,0
